date,campaign_id,customer_id,cost_micros,average_order_value_micros,impressions,clicks,average_cpc,ctr,engagements,all_conversions_from_interactions_rate,rl_ingested_at,interactions
2024-11-30,21879060460,,69997888,0,1605,105,666646.5523809524,0.065420560747663545,0,0.37813981904761906,2025-08-13 14:32:56.720979 UTC,105
2025-03-16,21879060460,,47231457,0,1091,105,449823.4,0.096241979835013744,0,0.16511204761904763,2025-08-13 14:32:56.723662 UTC,105
2025-03-23,21879060460,,47645439,0,1252,107,445284.476635514,0.085463258785942492,0,0.12190127102803738,2025-08-13 14:32:56.723885 UTC,107
2024-11-07,21879060460,,103279999,0,1644,108,956296.28703703708,0.06569343065693431,0,0.22130500925925925,2025-08-13 14:32:56.720263 UTC,108
2025-03-22,21879060460,,44773934,0,1069,110,407035.76363636361,0.1028999064546305,0,0.33474724545454548,2025-08-13 14:32:56.723853 UTC,110
2025-02-15,21879060460,,51826867,0,1208,111,466908.71171171172,0.091887417218543044,0,0.3776761981981982,2025-08-13 14:32:56.722765 UTC,111
2024-11-06,21879060460,,106270000,0,1564,113,940442.47787610616,0.072250639386189253,0,0.40025333628318588,2025-08-13 14:32:56.720233 UTC,113
2025-02-02,21879060460,,67356281,0,1361,115,585706.7913043478,0.084496693607641435,0,0.39786462608695655,2025-08-13 14:32:56.722364 UTC,115
2025-01-12,21879060460,,68799209,0,1688,124,554832.33064516133,0.073459715639810422,0,0.57610624193548388,2025-08-13 14:32:56.721715 UTC,124
2025-01-08,21879060460,,84410000,0,2109,127,664645.66929133853,0.0602181128496918,0,0.53427726771653539,2025-08-13 14:32:56.721591 UTC,127
2025-01-06,21879060460,,88150000,0,2086,128,688671.875,0.061361457334611694,0,0.686206765625,2025-08-13 14:32:56.721532 UTC,128
2024-11-05,21879060460,,160987658,0,2170,133,1210433.5187969925,0.061290322580645158,0,0.34634912781954885,2025-08-13 14:32:56.720202 UTC,133
2025-01-07,21879060460,,91503920,0,2137,134,682865.07462686568,0.0627047262517548,0,0.57079702985074621,2025-08-13 14:32:56.721561 UTC,134
2025-01-11,21879060460,,79858086,0,2054,136,587191.8088235294,0.06621226874391431,0,0.4771151985294117,2025-08-13 14:32:56.721684 UTC,136
2025-11-11,21879060460,,36908247,0,1687,139,265526.95683453238,0.082394783639596916,0,0.89077918705035974,2026-01-17 00:01:39.235042 UTC,139
2025-01-02,21879060460,,107644248,0,2399,147,732273.79591836734,0.061275531471446439,0,0.3184537755102041,2025-08-13 14:32:56.721411 UTC,147
2025-01-03,21879060460,,109270000,0,2633,155,704967.74193548388,0.058868211165970373,0,0.60565458709677422,2025-08-13 14:32:56.721443 UTC,155
2025-01-10,21879060460,,94119422,0,2110,157,599486.76433121017,0.074407582938388631,0,0.44305642038216564,2025-08-13 14:32:56.721653 UTC,157
2025-01-05,21879060460,,95538441,0,2647,167,572086.47305389226,0.063090290895353229,0,0.4077112574850299,2025-08-13 14:32:56.721502 UTC,167
2025-01-04,21879060460,,108690919,0,2808,173,628271.20809248555,0.061609686609686611,0,0.45001283236994222,2025-08-13 14:32:56.721473 UTC,173
2025-01-09,21879060460,,122831361,0,2561,182,674897.58791208791,0.071065989847715741,0,0.28608225824175826,2025-08-13 14:32:56.721622 UTC,182
2025-07-02,21879437938,,0,0,25,0,0.0,0.0,0,0.0,2025-10-01 05:01:18.366248 UTC,0
2024-12-24,21879437938,,0,0,4,0,0.0,0.0,0,0.0,2025-08-13 14:32:56.728907 UTC,0
2026-01-05,21879437938,,0,0,11,0,0.0,0.0,0,0.0,2026-01-17 00:01:39.244401 UTC,0
2025-06-14,21879437938,,20000,0,15,1,20000.0,0.066666666666666666,0,0.42534,2025-09-13 05:01:50.259424 UTC,1
2025-06-17,21879437938,,10811,0,11,1,10811.0,0.090909090909090912,0,0.0,2025-09-16 05:01:21.229632 UTC,1
2024-11-25,21879437938,,10000,0,73,1,10000.0,0.0136986301369863,0,0.0,2025-08-13 14:32:56.728605 UTC,1
2025-05-12,21879437938,,60000,0,6,1,60000.0,0.16666666666666666,0,0.064938,2025-08-13 14:32:56.732877 UTC,1
2026-01-03,21879437938,,29255,0,142,2,14627.5,0.014084507042253521,0,0.5,2026-01-17 00:01:39.244285 UTC,2
2025-12-10,21879437938,,40000,0,174,2,20000.0,0.011494252873563218,0,0.294311,2026-01-17 00:01:39.242675 UTC,2
2026-01-04,21879437938,,40000,0,49,2,20000.0,0.040816326530612242,0,1.5,2026-01-17 00:01:39.244349 UTC,2
2025-03-06,21879437938,,100000,0,79,2,50000.0,0.025316455696202531,0,0.5,2025-08-13 14:32:56.731106 UTC,2
2025-04-11,21879437938,,190000,0,35,3,63333.333333333336,0.085714285714285715,0,0.66666666666666663,2025-08-13 14:32:56.732206 UTC,3
2025-05-23,21879437938,,60000,0,43,3,20000.0,0.069767441860465115,0,0.33333333333333331,2025-08-22 05:01:32.128451 UTC,3
2025-04-01,21879437938,,1220000,0,54,3,406666.66666666669,0.055555555555555552,0,0.5,2025-08-13 14:32:56.731904 UTC,3
2025-03-25,21879437938,,260000,0,50,3,86666.666666666672,0.06,0,1.0,2025-08-13 14:32:56.731690 UTC,3
2025-06-18,21879437938,,60000,0,19,3,20000.0,0.15789473684210525,0,0.66666666666666663,2025-09-17 05:01:51.463764 UTC,3
2025-06-10,21879437938,,150000,0,13,4,37500.0,0.30769230769230771,0,0.0,2025-09-09 05:01:22.821545 UTC,4
2025-06-21,21879437938,,200811,0,37,4,50202.75,0.10810810810810811,0,0.0,2025-09-20 05:01:47.257456 UTC,4
2025-05-22,21879437938,,324736,0,22,4,81184.0,0.18181818181818182,0,0.0,2025-08-21 05:01:21.008686 UTC,4
2025-06-12,21879437938,,80000,0,31,4,20000.0,0.12903225806451613,0,0.0416665,2025-09-11 05:01:33.238576 UTC,4
2025-01-30,21879437938,,1410000,0,97,4,352500.0,0.041237113402061855,0,0.0,2025-08-13 14:32:56.730038 UTC,4
2025-05-13,21879437938,,480000,0,67,4,120000.0,0.059701492537313432,0,0.0,2025-08-13 14:32:56.732906 UTC,4
2024-12-25,21879437938,,2810000,0,28,4,702500.0,0.14285714285714285,0,1.732903,2025-08-13 14:32:56.728937 UTC,4
2025-05-02,21879437938,,320000,0,43,4,80000.0,0.093023255813953487,0,0.25,2025-08-13 14:32:56.732847 UTC,4
2025-02-25,21879437938,,1530811,0,63,4,382702.75,0.063492063492063489,0,1.75143325,2025-08-13 14:32:56.730826 UTC,4
2025-06-04,21879437938,,80000,0,23,4,20000.0,0.17391304347826086,0,0.75,2025-09-03 05:01:23.854402 UTC,4
2026-01-02,21879437938,,174225,0,138,4,43556.25,0.028985507246376812,0,0.375,2026-01-17 00:01:39.244217 UTC,4
2025-12-13,21879437938,,99129,0,173,4,24782.25,0.023121387283236993,0,0.75,2026-01-17 00:01:39.242862 UTC,4
2025-03-05,21879437938,,1890000,0,47,5,378000.0,0.10638297872340426,0,0.84000000000000008,2025-08-13 14:32:56.731077 UTC,5
2025-05-20,21879437938,,681106,0,45,5,136221.2,0.1111111111111111,0,0.7140662,2025-08-19 05:03:15.546184 UTC,5
2025-03-07,21879437938,,959501,0,111,5,191900.2,0.045045045045045043,0,0.2042462,2025-08-13 14:32:56.731137 UTC,5
2026-01-01,21879437938,,90000,0,67,5,18000.0,0.074626865671641784,0,4.8168974,2026-01-17 00:01:39.244156 UTC,5
2025-01-29,21879437938,,1508679,0,107,5,301735.8,0.046728971962616821,0,0.0,2025-08-13 14:32:56.730008 UTC,5
2025-02-26,21879437938,,656933,0,62,5,131386.6,0.080645161290322578,0,0.034363199999999997,2025-08-13 14:32:56.730855 UTC,5
2025-06-08,21879437938,,537142,0,32,5,107428.4,0.15625,0,0.9,2025-09-07 05:01:35.889267 UTC,5
2025-12-12,21879437938,,86027,0,169,5,17205.4,0.029585798816568046,0,0.4,2026-01-17 00:01:39.242802 UTC,5
2025-03-31,21879437938,,330000,0,64,5,66000.0,0.078125,0,0.4,2025-08-13 14:32:56.731875 UTC,5
2025-05-27,21879437938,,72948,0,33,5,14589.6,0.15151515151515152,0,2.4,2025-08-26 05:01:40.843715 UTC,5
2025-01-01,21879437938,,540000,0,69,5,108000.0,0.072463768115942032,0,0.207834,2025-08-13 14:32:56.729155 UTC,5
2025-12-30,21879437938,,189581,0,214,5,37916.2,0.02336448598130841,0,3.3796785999999996,2026-01-17 00:01:39.244024 UTC,5
2025-06-06,21879437938,,614813,0,17,5,122962.6,0.29411764705882354,0,0.7666666,2025-09-05 05:01:43.665878 UTC,5
2025-06-16,21879437938,,1070811,0,27,5,214162.2,0.18518518518518517,0,2.0090908,2025-09-15 05:01:48.443446 UTC,5
2025-06-28,21879437938,,2680000,0,38,6,446666.66666666669,0.15789473684210525,0,1.2777086666666666,2025-09-27 05:02:03.388935 UTC,6
2025-12-11,21879437938,,2864226,0,152,6,477371.0,0.039473684210526314,0,1.8639853333333332,2026-01-17 00:01:39.242741 UTC,6
2025-04-08,21879437938,,120000,0,36,6,20000.0,0.16666666666666666,0,0.33333333333333331,2025-08-13 14:32:56.732111 UTC,6
2025-12-29,21879437938,,1803609,0,131,6,300601.5,0.045801526717557252,0,1.0833333333333333,2026-01-17 00:01:39.243960 UTC,6
2025-10-25,21879437938,,530000,0,259,6,88333.333333333328,0.023166023166023165,0,2.1632783333333334,2026-01-17 00:01:39.239156 UTC,6
2025-02-27,21879437938,,1780000,0,49,6,296666.66666666669,0.12244897959183673,0,0.33333333333333331,2025-08-13 14:32:56.730885 UTC,6
2025-06-09,21879437938,,440000,0,16,6,73333.333333333328,0.375,0,0.850307,2025-09-08 05:01:20.055333 UTC,6
2025-03-26,21879437938,,958629,0,68,6,159771.5,0.088235294117647065,0,1.1169778333333333,2025-08-13 14:32:56.731719 UTC,6
2025-06-19,21879437938,,313604,0,14,6,52267.333333333336,0.42857142857142855,0,2.6666666666666665,2025-09-18 05:01:28.912498 UTC,6
2025-06-01,21879437938,,630000,0,51,6,105000.0,0.11764705882352941,0,0.11917966666666667,2025-08-31 05:01:32.850113 UTC,6
2025-03-28,21879437938,,1780000,0,89,6,296666.66666666669,0.06741573033707865,0,0.0,2025-08-13 14:32:56.731781 UTC,6
2025-06-22,21879437938,,230811,0,26,6,38468.5,0.23076923076923078,0,0.67424233333333339,2025-09-21 05:01:26.214564 UTC,6
2025-03-04,21879437938,,1460000,0,44,6,243333.33333333334,0.13636363636363635,0,1.8075738333333333,2025-08-13 14:32:56.731046 UTC,6
2025-02-11,21879437938,,920000,0,114,6,153333.33333333334,0.052631578947368418,0,0.57391083333333337,2025-08-13 14:32:56.730402 UTC,6
2025-04-30,21879437938,,975000,0,86,6,162500.0,0.069767441860465115,0,0.33333333333333331,2025-08-13 14:32:56.732788 UTC,6
2025-02-05,21879437938,,1200758,0,88,6,200126.33333333334,0.068181818181818177,0,0.83333333333333337,2025-08-13 14:32:56.730220 UTC,6
2025-06-15,21879437938,,100000,0,20,6,16666.666666666668,0.3,0,0.17328216666666665,2025-09-14 05:01:18.553435 UTC,6
2024-12-03,21879437938,,480000,0,69,7,68571.428571428565,0.10144927536231885,0,1.0,2025-08-13 14:32:56.728854 UTC,7
2025-04-15,21879437938,,242208,0,55,7,34601.142857142855,0.12727272727272726,0,0.2857142857142857,2025-08-13 14:32:56.732328 UTC,7
2025-10-10,21879437938,,1210000,0,186,7,172857.14285714287,0.037634408602150539,0,1.0298047142857143,2026-01-08 23:01:43.570336 UTC,7
2025-03-24,21879437938,,2521879,0,90,7,360268.42857142858,0.077777777777777779,0,0.30551785714285717,2025-08-13 14:32:56.731661 UTC,7
2025-05-26,21879437938,,670000,0,44,7,95714.28571428571,0.15909090909090909,0,0.33679657142857139,2025-08-25 05:01:46.574323 UTC,7
2025-02-13,21879437938,,1890000,0,81,7,270000.0,0.086419753086419748,0,0.29824557142857139,2025-08-13 14:32:56.730461 UTC,7
2025-10-28,21879437938,,3589000,0,199,7,512714.28571428574,0.035175879396984924,0,0.63072785714285717,2026-01-17 00:01:39.239342 UTC,7
2025-02-19,21879437938,,4000000,0,153,7,571428.57142857148,0.0457516339869281,0,0.2857142857142857,2025-08-13 14:32:56.730646 UTC,7
2025-12-31,21879437938,,407219,0,157,7,58174.142857142855,0.044585987261146494,0,0.68562571428571428,2026-01-17 00:01:39.244084 UTC,7
2025-02-28,21879437938,,3510000,0,64,7,501428.57142857142,0.109375,0,0.00228,2025-08-13 14:32:56.730919 UTC,7
2025-02-06,21879437938,,1870000,0,105,7,267142.85714285716,0.066666666666666666,0,0.5714285714285714,2025-08-13 14:32:56.730251 UTC,7
2025-09-22,21879437938,,1750000,0,152,7,250000.0,0.046052631578947366,0,1.181503,2025-12-21 23:01:35.868526 UTC,7
2025-04-20,21879437938,,1050000,0,40,7,150000.0,0.175,0,0.30976785714285715,2025-08-13 14:32:56.732479 UTC,7
2025-06-03,21879437938,,160000,0,20,7,22857.142857142859,0.35,0,1.470857857142857,2025-09-02 05:01:19.384851 UTC,7
2025-06-13,21879437938,,366000,0,21,7,52285.714285714283,0.33333333333333331,0,0.8666665714285714,2025-09-12 05:01:15.549933 UTC,7
2025-12-14,21879437938,,297351,0,181,7,42478.714285714283,0.038674033149171269,0,0.42965871428571428,2026-01-17 00:01:39.242921 UTC,7
2025-02-10,21879437938,,1904773,0,146,8,238096.625,0.0547945205479452,0,0.770492,2025-08-13 14:32:56.730372 UTC,8
2025-04-04,21879437938,,910000,0,72,8,113750.0,0.1111111111111111,0,0.75,2025-08-13 14:32:56.731994 UTC,8
2025-05-30,21879437938,,307931,0,31,8,38491.375,0.25806451612903225,0,0.591454,2025-08-29 05:01:56.196354 UTC,8
2025-04-09,21879437938,,671866,0,48,8,83983.25,0.16666666666666666,0,0.125,2025-08-13 14:32:56.732142 UTC,8
2025-10-27,21879437938,,2550000,0,231,8,318750.0,0.034632034632034632,0,0.872368625,2026-01-17 00:01:39.239282 UTC,8
2025-05-25,21879437938,,892945,0,48,8,111618.125,0.16666666666666666,0,0.13068175,2025-08-24 05:01:21.097442 UTC,8
2025-04-22,21879437938,,581314,0,60,9,64590.444444444445,0.15,0,2.5477377777777779,2025-08-13 14:32:56.732538 UTC,9
2025-02-20,21879437938,,4125465,0,128,9,458385.0,0.0703125,0,0.27777777777777779,2025-08-13 14:32:56.730677 UTC,9
2025-06-25,21879437938,,1054473,0,64,9,117163.66666666667,0.140625,0,0.33333333333333331,2025-09-24 05:01:57.064962 UTC,9
2025-02-18,21879437938,,2090000,0,128,9,232222.22222222222,0.0703125,0,0.42708333333333331,2025-08-13 14:32:56.730615 UTC,9
2025-04-10,21879437938,,757748,0,39,9,84194.222222222219,0.23076923076923078,0,0.1111111111111111,2025-08-13 14:32:56.732176 UTC,9
2025-06-02,21879437938,,331855,0,33,9,36872.777777777781,0.27272727272727271,0,0.92592588888888883,2025-09-01 05:01:50.098464 UTC,9
2025-06-23,21879437938,,1695036,0,44,9,188337.33333333334,0.20454545454545456,0,0.90679022222222216,2025-09-22 05:01:25.284104 UTC,9
2025-02-22,21879437938,,2438371,0,146,9,270930.11111111112,0.061643835616438353,0,1.6569348888888888,2025-08-13 14:32:56.730735 UTC,9
2024-12-27,21879437938,,1970000,0,108,9,218888.88888888888,0.083333333333333329,0,0.55555555555555558,2025-08-13 14:32:56.729002 UTC,9
2025-04-14,21879437938,,1530000,0,82,9,170000.0,0.10975609756097561,0,0.36223722222222221,2025-08-13 14:32:56.732298 UTC,9
2025-05-28,21879437938,,1202065,0,52,10,120206.5,0.19230769230769232,0,0.0404408,2025-08-27 05:01:56.941401 UTC,10
2025-01-31,21879437938,,2607826,0,126,10,260782.6,0.079365079365079361,0,0.4,2025-08-13 14:32:56.730067 UTC,10
2025-10-11,21879437938,,1160000,0,220,10,116000.0,0.045454545454545456,0,0.46875,2026-01-09 23:02:01.112742 UTC,10
2025-02-12,21879437938,,2125501,0,93,10,212550.1,0.10752688172043011,0,0.4529944,2025-08-13 14:32:56.730432 UTC,10
2024-11-26,21879437938,,1519526,0,78,10,151952.6,0.12820512820512819,0,0.1,2025-08-13 14:32:56.728639 UTC,10
2025-06-27,21879437938,,1332777,0,60,10,133277.7,0.16666666666666666,0,0.62003890000000006,2025-09-26 05:01:24.914225 UTC,10
2025-02-08,21879437938,,3908254,0,178,10,390825.4,0.056179775280898875,0,0.44030319999999995,2025-08-13 14:32:56.730312 UTC,10
2025-02-21,21879437938,,2792115,0,131,10,279211.5,0.076335877862595422,0,0.2,2025-08-13 14:32:56.730706 UTC,10
2025-03-03,21879437938,,1250626,0,107,10,125062.6,0.093457943925233641,0,0.9,2025-08-13 14:32:56.731015 UTC,10
2025-10-12,21879437938,,979318,0,214,10,97931.8,0.046728971962616821,0,1.2896768,2026-01-10 23:02:11.788778 UTC,10
2025-02-14,21879437938,,6998740,0,98,10,699874.0,0.10204081632653061,0,1.1147605999999999,2025-08-13 14:32:56.730491 UTC,10
2025-02-24,21879437938,,2940000,0,76,10,294000.0,0.13157894736842105,0,0.1917531,2025-08-13 14:32:56.730794 UTC,10
2025-06-11,21879437938,,825294,0,22,10,82529.4,0.45454545454545453,0,0.4,2025-09-10 05:01:32.902903 UTC,10
2025-12-02,21879437938,,1002432,0,276,10,100243.2,0.036231884057971016,0,0.4,2026-01-17 00:01:39.242160 UTC,10
2025-10-26,21879437938,,4081641,0,295,11,371058.27272727271,0.037288135593220341,0,0.77320363636363643,2026-01-17 00:01:39.239222 UTC,11
2025-03-14,21879437938,,1070000,0,168,11,97272.727272727279,0.065476190476190479,0,0.561391,2025-08-13 14:32:56.731351 UTC,11
2025-06-20,21879437938,,820811,0,39,11,74619.181818181823,0.28205128205128205,0,0.40454545454545454,2025-09-19 05:01:41.210480 UTC,11
2025-02-09,21879437938,,4904206,0,180,11,445836.90909090912,0.061111111111111109,0,0.0953361818181818,2025-08-13 14:32:56.730342 UTC,11
2025-01-22,21879437938,,3783046,0,128,11,343913.27272727271,0.0859375,0,1.2446484545454546,2025-08-13 14:32:56.729795 UTC,11
2025-03-11,21879437938,,2653984,0,115,11,241271.27272727274,0.095652173913043481,0,0.36363636363636365,2025-08-13 14:32:56.731262 UTC,11
2025-04-03,21879437938,,12281081,0,93,11,1116461.9090909092,0.11827956989247312,0,0.36363636363636365,2025-08-13 14:32:56.731964 UTC,11
2025-04-17,21879437938,,851964,0,89,11,77451.272727272721,0.12359550561797752,0,0.85941727272727275,2025-08-13 14:32:56.732389 UTC,11
2025-07-07,21879437938,,5277089,0,82,11,479735.36363636365,0.13414634146341464,0,2.527029272727273,2025-10-06 05:01:23.048476 UTC,11
2024-12-31,21879437938,,1161081,0,91,12,96756.75,0.13186813186813187,0,0.5127005,2025-08-13 14:32:56.729125 UTC,12
2025-02-15,21879437938,,3576801,0,180,12,298066.75,0.066666666666666666,0,0.16666666666666666,2025-08-13 14:32:56.730521 UTC,12
2025-05-14,21879437938,,1099728,0,56,12,91644.0,0.21428571428571427,0,0.77083333333333337,2025-08-13 14:32:56.732940 UTC,12
2025-05-18,21879437938,,5064444,0,99,12,422037.0,0.12121212121212122,0,0.8333328333333333,2025-08-17 05:01:31.515496 UTC,12
2025-09-23,21879437938,,1227364,0,233,12,102280.33333333333,0.051502145922746781,0,2.16717225,2025-12-22 23:01:23.483488 UTC,12
2025-05-24,21879437938,,2441520,0,64,12,203460.0,0.1875,0,0.43561066666666665,2025-08-23 05:01:29.197279 UTC,12
2025-10-07,21879437938,,590000,0,155,12,49166.666666666664,0.077419354838709681,0,0.38034733333333332,2026-01-05 23:01:59.041461 UTC,12
2025-06-05,21879437938,,860000,0,26,12,71666.666666666672,0.46153846153846156,0,1.25,2025-09-04 05:01:45.001397 UTC,12
2025-06-29,21879437938,,2436978,0,58,13,187459.84615384616,0.22413793103448276,0,1.3694662307692307,2025-09-28 05:01:44.609893 UTC,13
2025-04-12,21879437938,,2327724,0,95,13,179055.69230769231,0.1368421052631579,0,0.23076923076923078,2025-08-13 14:32:56.732237 UTC,13
2025-05-29,21879437938,,2011492,0,47,13,154730.15384615384,0.27659574468085107,0,0.47435892307692307,2025-08-28 05:01:43.763883 UTC,13
2025-12-09,21879437938,,1434446,0,237,13,110342.0,0.054852320675105488,0,0.46153846153846156,2026-01-17 00:01:39.242601 UTC,13
2025-06-26,21879437938,,1202726,0,62,13,92517.38461538461,0.20967741935483872,0,0.3576923076923077,2025-09-25 05:01:22.975039 UTC,13
2025-04-07,21879437938,,998291,0,69,13,76791.61538461539,0.18840579710144928,0,0.38461538461538464,2025-08-13 14:32:56.732082 UTC,13
2025-06-07,21879437938,,482500,0,31,13,37115.384615384617,0.41935483870967744,0,0.4647786153846154,2025-09-06 05:01:45.522780 UTC,13
2025-01-24,21879437938,,2655406,0,157,13,204262.0,0.082802547770700632,0,0.38461538461538464,2025-08-13 14:32:56.729858 UTC,13
2025-05-21,21879437938,,704907,0,63,13,54223.615384615383,0.20634920634920634,0,0.42657338461538463,2025-08-20 05:01:40.484044 UTC,13
2025-03-27,21879437938,,6390000,0,107,13,491538.46153846156,0.12149532710280374,0,0.08346569230769231,2025-08-13 14:32:56.731749 UTC,13
2025-04-24,21879437938,,955158,0,87,13,73473.692307692312,0.14942528735632185,0,0.49738230769230773,2025-08-13 14:32:56.732605 UTC,13
2025-04-13,21879437938,,2345142,0,102,13,180395.53846153847,0.12745098039215685,0,1.7583633846153846,2025-08-13 14:32:56.732269 UTC,13
2025-12-16,21879437938,,1227352,0,242,14,87668.0,0.057851239669421489,0,0.80869057142857148,2026-01-17 00:01:39.243046 UTC,14
2025-05-19,21879437938,,3239827,0,114,14,231416.21428571429,0.12280701754385964,0,0.8214285714285714,2025-08-18 05:01:22.680631 UTC,14
2025-07-04,21879437938,,4715306,0,114,14,336807.57142857142,0.12280701754385964,0,1.6125922142857143,2025-10-03 05:02:13.058638 UTC,14
2024-12-30,21879437938,,2630000,0,141,14,187857.14285714287,0.099290780141843976,0,1.6430799999999999,2025-08-13 14:32:56.729095 UTC,14
2025-09-20,21879437938,,1248969,0,198,14,89212.071428571435,0.0707070707070707,0,0.76307221428571437,2025-12-19 23:01:49.929688 UTC,14
2025-12-15,21879437938,,1382057,0,212,14,98718.357142857145,0.0660377358490566,0,0.21014178571428571,2026-01-17 00:01:39.242981 UTC,14
2024-12-04,21879437938,,2819947,0,211,14,201424.78571428571,0.066350710900473939,0,0.35714285714285715,2025-08-13 14:32:56.728883 UTC,14
2025-01-23,21879437938,,3046435,0,136,14,217602.5,0.10294117647058823,0,0.3226142142857143,2025-08-13 14:32:56.729827 UTC,14
2025-05-15,21879437938,,2402582,0,82,14,171613.0,0.17073170731707318,0,0.37833392857142856,2025-08-14 05:02:18.949652 UTC,14
2025-01-27,21879437938,,4809559,0,163,14,343539.92857142858,0.085889570552147243,0,0.21428571428571427,2025-08-13 14:32:56.729950 UTC,14
2025-07-05,21879437938,,5247804,0,89,14,374843.14285714284,0.15730337078651685,0,0.71353442857142857,2025-10-04 05:01:35.375926 UTC,14
2025-01-16,21879437938,,3381601,0,217,14,241542.92857142858,0.064516129032258063,0,0.46435514285714286,2025-08-13 14:32:56.729613 UTC,14
2025-03-29,21879437938,,1800000,0,113,15,120000.0,0.13274336283185842,0,0.5248586666666667,2025-08-13 14:32:56.731813 UTC,15
2025-01-21,21879437938,,7455848,0,156,15,497056.53333333333,0.096153846153846159,0,1.3000320666666667,2025-08-13 14:32:56.729763 UTC,15
2025-05-16,21879437938,,2130811,0,103,15,142054.06666666668,0.14563106796116504,0,0.68528733333333336,2025-08-15 05:02:42.584594 UTC,15
2025-12-08,21879437938,,2673332,0,268,15,178222.13333333333,0.055970149253731345,0,0.8933656,2026-01-17 00:01:39.242534 UTC,15
2024-11-24,21879437938,,1740000,0,137,15,116000.0,0.10948905109489052,0,0.9222222,2025-08-13 14:32:56.728573 UTC,15
2025-09-18,21879437938,,1888442,0,189,15,125896.13333333333,0.079365079365079361,0,0.8,2025-12-17 23:02:21.689617 UTC,15
2025-12-17,21879437938,,989289,0,245,15,65952.6,0.061224489795918366,0,0.36666666666666664,2026-01-17 00:01:39.243114 UTC,15
2025-02-23,21879437938,,4477816,0,123,15,298521.06666666665,0.12195121951219512,0,0.4,2025-08-13 14:32:56.730765 UTC,15
2025-02-04,21879437938,,8843280,0,160,16,552705.0,0.1,0,0.4908394375,2025-08-13 14:32:56.730188 UTC,16
2025-02-16,21879437938,,3393669,0,194,16,212104.3125,0.08247422680412371,0,0.375,2025-08-13 14:32:56.730551 UTC,16
2025-09-24,21879437938,,2111428,0,167,16,131964.25,0.09580838323353294,0,1.5226904375,2025-12-23 23:01:24.238546 UTC,16
2025-04-29,21879437938,,2138764,0,101,16,133672.75,0.15841584158415842,0,0.750724125,2025-08-13 14:32:56.732759 UTC,16
2025-01-14,21879437938,,4288856,0,196,16,268053.5,0.081632653061224483,0,0.4375,2025-08-13 14:32:56.729551 UTC,16
2025-10-08,21879437938,,790000,0,144,16,49375.0,0.1111111111111111,0,0.4584421875,2026-01-06 23:01:41.796484 UTC,16
2025-01-28,21879437938,,3183228,0,121,16,198951.75,0.13223140495867769,0,0.2661854375,2025-08-13 14:32:56.729981 UTC,16
2025-03-10,21879437938,,6501990,0,117,16,406374.375,0.13675213675213677,0,0.3013265625,2025-08-13 14:32:56.731229 UTC,16
2025-05-31,21879437938,,704054,0,39,16,44003.375,0.41025641025641024,0,1.06975825,2025-08-30 05:02:00.797473 UTC,16
2025-04-05,21879437938,,1041076,0,155,16,65067.25,0.1032258064516129,0,1.3125,2025-08-13 14:32:56.732024 UTC,16
2025-04-19,21879437938,,5393377,0,104,16,337086.0625,0.15384615384615385,0,1.1327221875,2025-08-13 14:32:56.732449 UTC,16
2025-02-17,21879437938,,5379973,0,170,16,336248.3125,0.094117647058823528,0,0.1947524375,2025-08-13 14:32:56.730584 UTC,16
2025-09-21,21879437938,,2025306,0,198,17,119135.64705882352,0.085858585858585856,0,1.3253679411764707,2025-12-20 23:02:29.603753 UTC,17
2025-04-23,21879437938,,2371378,0,92,17,139492.82352941178,0.18478260869565216,0,0.69812711764705881,2025-08-13 14:32:56.732571 UTC,17
2025-10-24,21879437938,,6995228,0,317,17,411484.0,0.05362776025236593,0,0.48457135294117643,2026-01-17 00:01:39.239088 UTC,17
2025-04-02,21879437938,,3807882,0,124,17,223993.0588235294,0.13709677419354838,0,0.12383917647058823,2025-08-13 14:32:56.731934 UTC,17
2025-03-13,21879437938,,4344131,0,152,17,255537.11764705883,0.1118421052631579,0,0.35218794117647056,2025-08-13 14:32:56.731322 UTC,17
2025-02-03,21879437938,,5757413,0,181,17,338671.35294117645,0.093922651933701654,0,0.53052635294117645,2025-08-13 14:32:56.730156 UTC,17
2025-07-06,21879437938,,8169123,0,67,17,480536.64705882355,0.2537313432835821,0,0.20882682352941176,2025-10-05 05:01:30.238499 UTC,17
2025-09-19,21879437938,,1445817,0,198,17,85048.058823529413,0.085858585858585856,0,0.71881211764705888,2025-12-18 23:01:55.089960 UTC,17
2025-03-23,21879437938,,5660594,0,208,18,314477.44444444444,0.086538461538461536,0,0.42486994444444443,2025-08-13 14:32:56.731631 UTC,18
2025-09-17,21879437938,,2547007,0,156,18,141500.38888888888,0.11538461538461539,0,0.52068672222222223,2025-12-16 23:01:38.591677 UTC,18
2025-01-15,21879437938,,4950000,0,196,18,275000.0,0.091836734693877556,0,0.14117933333333332,2025-08-13 14:32:56.729582 UTC,18
2024-12-28,21879437938,,4110895,0,163,18,228383.05555555556,0.11042944785276074,0,0.26101788888888888,2025-08-13 14:32:56.729034 UTC,18
2025-04-16,21879437938,,2460000,0,60,18,136666.66666666666,0.3,0,0.50082033333333331,2025-08-13 14:32:56.732358 UTC,18
2025-01-20,21879437938,,5760439,0,178,18,320024.38888888888,0.10112359550561797,0,0.34866122222222223,2025-08-13 14:32:56.729733 UTC,18
