date,campaign_id,conversions,conversions_value,conversion_action_category,conversion_action_resource_name,rl_ingested_at
2025-09-05,14989785082,0.843403,97.26966799,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-04 23:01:33.553002 UTC
2025-09-06,22325430437,31.297527,2614.77633838,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-05 23:02:03.514750 UTC
2025-09-06,22534146369,3.861936,365.44849011,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-05 23:02:03.526261 UTC
2025-09-06,20286492220,34.543875,3025.39761022,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-05 23:02:03.372711 UTC
2025-09-06,21879060460,0.506444,33.48037901,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-05 23:02:03.508929 UTC
2025-09-06,20286553840,14.462385,2076.79810268,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-05 23:02:03.374440 UTC
2025-09-06,1846934876,5.239072,399.34628768,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-05 23:02:03.342266 UTC
2025-09-06,14989780057,1.498387,116.77602002,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-05 23:02:03.358115 UTC
2025-09-06,18856235667,1.0,40.24,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-05 23:02:03.364456 UTC
2025-09-06,22560295898,1.832558,134.49375842,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-05 23:02:03.531699 UTC
2025-09-06,21879437938,2.0,120.72,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-05 23:02:03.510910 UTC
2025-09-06,22326443727,5.922183,553.11030533,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-05 23:02:03.520626 UTC
2025-09-06,1846935299,28.938258,3487.11570952,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-05 23:02:03.349986 UTC
2025-09-07,22534146369,2.106706,148.36779914,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-06 23:01:36.128273 UTC
2025-09-07,20286492220,40.385926,4259.1091763,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-06 23:01:36.002090 UTC
2025-09-07,1846935299,46.076705,4657.22492393,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-06 23:01:35.981459 UTC
2025-09-07,1846934876,6.843403,723.94715192,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-06 23:01:35.975796 UTC
2025-09-07,18863099651,0.198608,15.98397184,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-06 23:01:35.997702 UTC
2025-09-07,14989780057,0.5,53.755,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-06 23:01:35.987783 UTC
2025-09-07,22560295898,1.666666,352.35328882,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-06 23:01:36.133974 UTC
2025-09-07,20286553840,31.603507,3668.27000758,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-06 23:01:36.003705 UTC
2025-09-07,22325430437,33.832942,3422.46494831,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-06 23:01:36.116761 UTC
2025-09-07,22326443727,3.402713,300.58841383,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-06 23:01:36.122937 UTC
2025-09-08,22534146369,1.244504,136.02890968,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-07 23:01:35.484391 UTC
2025-09-08,20286492220,7.085767,506.5151045,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-07 23:01:35.372303 UTC
2025-09-08,20286553840,9.338903,868.5415297,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-07 23:01:35.373303 UTC
2025-09-08,22326443727,2.734131,187.25802807,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-07 23:01:35.481092 UTC
2025-09-08,1846935299,13.960173,1741.15530357,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-07 23:01:35.359635 UTC
2025-09-08,22325430437,12.824778,1003.69735371,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-07 23:01:35.477031 UTC
2025-09-08,21879060460,0.552826,73.08912546,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-07 23:01:35.473611 UTC
2025-09-08,22560295898,0.5,51.735,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-07 23:01:35.487743 UTC
2025-09-08,21879437938,0.25,50.59,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-07 23:01:35.474715 UTC
2025-09-08,1846934876,2.843403,283.19837169,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-07 23:01:35.355982 UTC
2025-09-09,18856235667,0.231541,22.61460947,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-08 23:01:14.794589 UTC
2025-09-09,22325430437,21.914044,1948.23694671,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-08 23:01:14.892941 UTC
2025-09-09,18863099651,1.0,91.87,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-08 23:01:14.796600 UTC
2025-09-09,22534146369,7.060282,793.93328557,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-08 23:01:14.899686 UTC
2025-09-09,1846935299,22.264341,2543.44770386,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-08 23:01:14.786913 UTC
2025-09-09,1846934876,3.013262,557.92577564,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-08 23:01:14.783432 UTC
2025-09-09,22326443727,3.343072,303.40233184,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-08 23:01:14.896416 UTC
2025-09-10,22325430437,19.457065,2297.56649225,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-09 23:01:22.429723 UTC
2025-09-10,1846934876,2.0,182.08,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-09 23:01:22.299035 UTC
2025-09-10,18863099651,1.0,63.23,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-09 23:01:22.318375 UTC
2025-09-10,22326443727,2.23003,168.25700708,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-09 23:01:22.434753 UTC
2025-09-10,1846935299,22.551642,2590.49896214,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-09 23:01:22.304411 UTC
2025-09-10,20286553840,0.047571,4.81085523,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-09 23:01:22.323411 UTC
2025-09-10,22560295898,4.977354,704.32132688,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-09 23:01:22.444057 UTC
2025-09-10,21879437938,0.271787,26.54543629,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-09 23:01:22.426590 UTC
2025-09-10,22534146369,3.41186,396.34272464,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-09 23:01:22.439383 UTC
2025-09-11,1846934876,4.0,299.99,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-10 23:01:29.179077 UTC
2025-09-11,22560295898,2.81814,236.32455548,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-10 23:01:29.316763 UTC
2025-09-11,22534146369,7.766945,745.65888797,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-10 23:01:29.313339 UTC
2025-09-11,20286553840,1.612842,166.10783306,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-10 23:01:29.200772 UTC
2025-09-11,22325430437,21.872741,2145.60080465,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-10 23:01:29.304262 UTC
2025-09-11,1846935299,20.057621,2410.93788005,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-10 23:01:29.184397 UTC
2025-09-11,18863099651,1.0,155.22,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-10 23:01:29.195809 UTC
2025-09-12,1846934876,4.0,509.255,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-11 23:01:27.336388 UTC
2025-09-12,22534146369,0.333333,32.55663411,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-11 23:01:27.336769 UTC
2025-09-12,22560295898,1.5,104.975,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-11 23:01:27.336836 UTC
2025-09-12,21879437938,1.0,86.16,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-11 23:01:27.336579 UTC
2025-09-12,22325430437,20.911366,2052.44585057,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-11 23:01:27.336644 UTC
2025-09-12,20286553840,1.539606,169.38249569,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-11 23:01:27.336514 UTC
2025-09-12,22326443727,4.300882,610.5939615,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-11 23:01:27.336706 UTC
2025-09-12,1846935299,23.687235,2560.72495178,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-11 23:01:27.336451 UTC
2025-09-13,18856235667,0.285714,50.91994908,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-12 23:01:25.604704 UTC
2025-09-13,20286553840,1.736541,140.54938814,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-12 23:01:25.604741 UTC
2025-09-13,22325430437,25.441863,2497.00779046,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-12 23:01:25.604816 UTC
2025-09-13,1846935299,18.730596,2244.46689915,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-12 23:01:25.604664 UTC
2025-09-13,22534146369,2.297949,202.6399938,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-12 23:01:25.604895 UTC
2025-09-13,22326443727,0.333333,26.38664028,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-12 23:01:25.604857 UTC
2025-09-13,1846934876,3.0,298.76,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-12 23:01:25.604625 UTC
2025-09-13,21879437938,0.428571,76.37992362,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-12 23:01:25.604779 UTC
2025-09-13,22560295898,4.525126,430.95662989,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-12 23:01:25.604933 UTC
2025-09-14,21879437938,0.535715,101.5101273,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-13 23:01:25.438131 UTC
2025-09-14,20286553840,0.186801,13.28639512,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-13 23:01:25.438068 UTC
2025-09-14,22325430437,22.005007,1993.80327756,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-13 23:01:25.438197 UTC
2025-09-14,22326443727,5.117768,438.32203073,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-13 23:01:25.438259 UTC
2025-09-14,1846934876,4.0,302.85,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-13 23:01:25.437727 UTC
2025-09-14,22534146369,3.545282,308.33200946,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-13 23:01:25.438326 UTC
2025-09-14,1846935299,35.268696,3601.33297827,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-13 23:01:25.438002 UTC
2025-09-14,22560295898,1.502874,223.97386126,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-13 23:01:25.438388 UTC
2025-09-15,1846934876,2.309372,199.69603656,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-14 23:01:54.683263 UTC
2025-09-15,22560295898,0.92033,40.3296817,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-14 23:01:54.683615 UTC
2025-09-15,22326443727,3.059424,272.74503693,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-14 23:01:54.683496 UTC
2025-09-15,1846935299,17.489568,1951.97920343,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-14 23:01:54.683318 UTC
2025-09-15,20286553840,1.782399,169.08614726,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-14 23:01:54.683375 UTC
2025-09-15,22325430437,24.386129,2491.29545519,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-14 23:01:54.683434 UTC
2025-09-15,22534146369,0.982289,59.94282722,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-14 23:01:54.683558 UTC
2025-09-16,21879437938,0.935704,75.36970315,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-15 23:01:56.043719 UTC
2025-09-16,22560295898,1.936255,119.46105027,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-15 23:01:56.057008 UTC
2025-09-16,20286553840,0.088554,7.12151268,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-15 23:01:56.032103 UTC
2025-09-16,22534146369,2.498269,362.00659809,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-15 23:01:56.053646 UTC
2025-09-16,1846935299,18.168028,2498.81220308,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-15 23:01:56.018616 UTC
2025-09-16,1846934876,2.00236,92.2884692,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-15 23:01:56.014979 UTC
2025-09-16,22325430437,24.340252,2410.19033162,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-15 23:01:56.045747 UTC
2025-09-17,20286492220,1.0,174.76,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-16 23:01:38.728489 UTC
2025-09-17,22325430437,11.267511,899.89815608,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-16 23:01:38.728571 UTC
2025-09-17,22534146369,1.872512,134.55871232,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-16 23:01:38.728652 UTC
2025-09-17,20286553840,1.803099,197.69620025,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-16 23:01:38.728534 UTC
2025-09-17,1846935299,8.807538,823.55158188,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-16 23:01:38.728454 UTC
2025-09-17,22326443727,1.260916,76.87926728,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-16 23:01:38.728608 UTC
2025-09-17,22560295898,0.327115,17.58016946,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-16 23:01:38.728688 UTC
2025-09-18,20286553840,4.0,406.66,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-17 23:02:21.891326 UTC
2025-09-18,22326443727,0.314005,14.4650838,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-17 23:02:21.920749 UTC
2025-09-18,22325430437,12.678684,1011.21923297,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-17 23:02:21.914102 UTC
2025-09-18,22560295898,1.0,112.91,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-17 23:02:21.932246 UTC
2025-09-18,1846934876,2.0,125.27,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-17 23:02:21.863587 UTC
2025-09-18,21879437938,1.0,87.38,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-17 23:02:21.910566 UTC
2025-09-18,22534146369,1.934377,183.33213066,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-17 23:02:21.926614 UTC
2025-09-18,18856235667,2.0,128.24,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-17 23:02:21.881329 UTC
2025-09-18,1846935299,30.61978,2919.942099,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-17 23:02:21.869560 UTC
2025-09-19,1846934876,2.0,143.62,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-18 23:01:55.228828 UTC
2025-09-19,1846935299,14.117791,1728.34007792,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-18 23:01:55.234979 UTC
2025-09-19,22325430437,8.888086,892.07975528,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-18 23:01:55.279560 UTC
2025-09-19,22534146369,2.0,132.16,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-18 23:01:55.291261 UTC
2025-09-19,18863099651,1.0,110.38,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-18 23:01:55.250676 UTC
2025-09-19,20286553840,0.040411,4.64564856,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-18 23:01:55.256896 UTC
2025-09-19,22560295898,2.059304,141.04423768,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-18 23:01:55.296820 UTC
2025-09-20,22325430437,17.594935,1556.43535026,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-19 23:01:50.154182 UTC
2025-09-20,1846935299,27.364126,3925.14811225,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-19 23:01:50.153978 UTC
2025-09-20,22560295898,2.0,235.7,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-19 23:01:50.154402 UTC
2025-09-20,22534146369,2.991371,291.17484737,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-19 23:01:50.154318 UTC
2025-09-20,20286492220,0.007806,0.7552305,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-19 23:01:50.154048 UTC
2025-09-20,1846934876,12.5,1354.01,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-19 23:01:50.153911 UTC
2025-09-20,20286553840,0.022737,4.82319981,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-19 23:01:50.154114 UTC
2025-09-20,22326443727,2.0,105.78,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-19 23:01:50.154253 UTC
2025-09-21,22560295898,1.58139,90.1506292,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-20 23:02:29.820799 UTC
2025-09-21,21879437938,1.0,113.83,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-20 23:02:29.801507 UTC
2025-09-21,1846934876,3.5,390.025,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-20 23:02:29.756873 UTC
2025-09-21,1846935299,29.927157,3497.32822767,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-20 23:02:29.762813 UTC
2025-09-21,18863099651,1.5,171.125,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-20 23:02:29.777232 UTC
2025-09-21,20286553840,0.66109,146.23923,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-20 23:02:29.783252 UTC
2025-09-21,22534146369,4.0,553.58,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-20 23:02:29.815746 UTC
2025-09-21,22325430437,12.641855,1275.9845,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-20 23:02:29.804623 UTC
2025-09-21,21879060460,0.217601,6.25385274,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-20 23:02:29.799834 UTC
2025-09-22,1846934876,5.5,597.12,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-21 23:01:36.013104 UTC
2025-09-22,22325430437,4.085138,421.80278203,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-21 23:01:36.065220 UTC
2025-09-22,18863099651,0.5,56.915,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-21 23:01:36.034724 UTC
2025-09-22,22560295898,0.066545,6.8820839,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-21 23:01:36.082590 UTC
2025-09-22,22534146369,5.811272,537.00729893,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-21 23:01:36.077003 UTC
2025-09-22,20286553840,0.5,78.14,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-21 23:01:36.040994 UTC
2025-09-22,1846935299,19.719046,2323.01365913,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-21 23:01:36.019023 UTC
2025-09-22,18856235667,1.0,119.0,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-21 23:01:36.031321 UTC
2025-09-22,22326443727,0.809988,55.59899646,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-21 23:01:36.071173 UTC
2025-09-23,1846935299,31.539037,3629.01371811,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-22 23:01:23.608958 UTC
2025-09-23,1846934876,5.0,384.31,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-22 23:01:23.608920 UTC
2025-09-23,22325430437,22.451527,2306.57865344,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-22 23:01:23.609155 UTC
2025-09-23,20286492220,1.0,110.38,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-22 23:01:23.609041 UTC
2025-09-23,22326443727,2.389248,200.73977532,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-22 23:01:23.609191 UTC
2025-09-23,18863099651,2.200764,187.4785728,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-22 23:01:23.609001 UTC
2025-09-23,22560295898,4.190926,319.08400268,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-22 23:01:23.609274 UTC
2025-09-23,22534146369,5.536031,395.01413138,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-22 23:01:23.609226 UTC
2025-09-23,21879437938,2.0,137.18,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-22 23:01:23.609118 UTC
2025-09-23,20286553840,2.0,91.93,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-22 23:01:23.609079 UTC
2025-09-24,22326443727,4.447409,254.77473189,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-23 23:01:24.406902 UTC
2025-09-24,14989785082,1.0,189.7,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-23 23:01:24.406771 UTC
2025-09-24,22534146369,7.397152,653.49298266,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-23 23:01:24.406965 UTC
2025-09-24,22325430437,25.424697,2785.61283066,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-23 23:01:24.406833 UTC
2025-09-24,1846935299,27.088444,3084.22669257,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-23 23:01:24.406700 UTC
2025-09-24,1846934876,4.824972,426.66741048,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-23 23:01:24.406636 UTC
2025-09-25,22560295898,3.457685,251.08125888,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-24 23:01:42.944457 UTC
2025-09-25,21879437938,2.0,188.43,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-24 23:01:42.923653 UTC
2025-09-25,20286553840,1.01266,31.85496465,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-24 23:01:42.902923 UTC
2025-09-25,22326443727,1.0,94.27,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-24 23:01:42.933104 UTC
2025-09-25,1846935299,25.552487,2658.15590465,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-24 23:01:42.880948 UTC
2025-09-25,1846934876,4.280678,863.96948349,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-24 23:01:42.874830 UTC
2025-09-25,18856235667,1.0,110.38,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-24 23:01:42.893521 UTC
2025-09-25,22325430437,24.997595,2921.56445871,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-24 23:01:42.927054 UTC
2025-09-25,22534146369,8.811858,1088.40331545,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-24 23:01:42.939011 UTC
2025-09-26,22534146369,7.345504,768.48685297,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-25 23:02:30.447649 UTC
2025-09-26,1846935299,32.082961,4610.46330015,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-25 23:02:30.390578 UTC
2025-09-26,1846934876,5.050788,634.5276305,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-25 23:02:30.384060 UTC
2025-09-26,22560295898,0.02109,6.0300528,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-25 23:02:30.453306 UTC
2025-09-26,18863099651,2.011358,165.96138676,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-25 23:02:30.405655 UTC
2025-09-26,22326443727,3.361533,363.76528444,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-25 23:02:30.442010 UTC
2025-09-26,20286553840,1.119233,374.08093854,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-25 23:02:30.411799 UTC
2025-09-26,22325430437,28.89377,3097.49417176,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-25 23:02:30.435797 UTC
2025-09-27,20286553840,1.387952,73.9102737,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-26 23:01:27.325073 UTC
2025-09-27,18863099651,0.763829,73.77060482,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-26 23:01:27.319003 UTC
2025-09-27,22560295898,4.0,501.14,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-26 23:01:27.366723 UTC
2025-09-27,22325430437,33.096096,3520.74302364,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-26 23:01:27.349602 UTC
2025-09-27,1846935299,18.857931,2550.08408656,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-26 23:01:27.303533 UTC
2025-09-27,18856235667,1.0,74.73,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-26 23:01:27.315774 UTC
2025-09-27,22534146369,11.043524,1282.11939105,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-26 23:01:27.361245 UTC
2025-09-27,22326443727,2.208296,107.46472224,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-26 23:01:27.355550 UTC
2025-09-27,21879437938,1.0,82.78,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-26 23:01:27.346398 UTC
2025-09-27,1846934876,2.5,310.955,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-26 23:01:27.297523 UTC
2025-09-28,22534146369,10.316326,1081.55888235,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-27 23:01:48.340327 UTC
2025-09-28,21879060460,0.75283,82.2240926,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-27 23:01:48.340165 UTC
2025-09-28,14989780057,0.5,151.61,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-27 23:01:48.339961 UTC
2025-09-28,22325430437,25.940576,2776.02328587,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-27 23:01:48.340249 UTC
2025-09-28,1846935299,31.097394,3796.7147197,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-27 23:01:48.339920 UTC
2025-09-28,22560295898,5.46199,428.86720289,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-27 23:01:48.340368 UTC
2025-09-28,20286553840,0.697222,52.03367786,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-27 23:01:48.340128 UTC
2025-09-28,22326443727,3.0,278.19,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-27 23:01:48.340288 UTC
2025-09-28,14989785082,1.05072,57.093496,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-27 23:01:48.340038 UTC
2025-09-28,18856235667,1.0,73.54,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-27 23:01:48.340089 UTC
2025-09-28,1846934876,5.0,440.17,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-27 23:01:48.339870 UTC
2025-09-28,21879437938,1.0,34.49,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-27 23:01:48.340202 UTC
2025-09-29,22534146369,10.112081,1096.2931274,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-28 23:02:17.619681 UTC
2025-09-29,22325430437,24.3159,2561.36727851,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-28 23:02:17.607676 UTC
2025-09-29,18863099651,1.003855,98.0599718,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-28 23:02:17.575993 UTC
2025-09-29,22560295898,0.586733,26.95451402,PURCHASE,customers/3999681998/conversionActions/6769870947,2025-12-28 23:02:17.624958 UTC
